kind,id,name,dc_blinkit_internal_city,latitude,longitude,is_active,place_of_supply,assignment_basis,distance_km,supply_site_latitude,supply_site_longitude,pos_active_warehouse_count,pos_inactive_warehouse_count,pos_locality_count,pos_area_km2,pos_km2_per_active_warehouse,pos_area_balance
darkstore,31476,Super Store - Kanpur Barra-2 ES6,kanpur,26.4555,80.2698,,lucknow,city-nearest,74.58,26.7474,80.9452,2,7,92,39582,19791,stretched
darkstore,31482,Super Store - Mumbai Wadala ES27,mumbai,19.026009,72.87625,,mumbai,label,29.57,19.0513,73.1563,3,13,189,9344,3115,concentrated
darkstore,31486,Super Store - Pune Baner ES29,pune,18.553944,73.770386,,pune,label,13.13,18.6714,73.7836,2,24,119,19984,9992,proportional
darkstore,31490,Super Store - UPNCR Noida Sector 73 ES51,noida,28.578632,77.390854,,noida,label,4.8,28.5355,77.391,1,25,317,2527,2527,concentrated
darkstore,31494,Super Store - Delhi Green Park Extn ES97,delhi,28.553545,77.185555,,noida,city-majority,20.17,28.5355,77.391,1,25,317,2527,2527,concentrated
darkstore,31498,Super Store - UPNCR Ghaziabad Niti Khand-2 ES32,ghaziabad,28.634459,77.38629,,noida,city-majority,11.01,28.5355,77.391,1,25,317,2527,2527,concentrated
darkstore,31514,Super Store - Hyderabad Kondapur ES45,hyderabad,17.472935,78.368546,,hyderabad,label,15.9,17.385,78.4867,3,100,131,39128,13042,proportional
darkstore,31518,Super Store - Pune Gokul Nagar ES27,pune,18.434834,73.864,,pune,label,27.64,18.6714,73.7836,2,24,119,19984,9992,proportional
darkstore,31522,Super Store - UPNCR Ghaziabad Raj Nagar Extn ES28,ghaziabad,28.726944,77.40721,,noida,city-majority,21.35,28.5355,77.391,1,25,317,2527,2527,concentrated
darkstore,31530,Super Store - Bengaluru Jakkasandra ES65,bengaluru,12.921449,77.64215,,bengaluru,label,24.08,13.082,77.7913,3,59,220,52882,17627,stretched
darkstore,31532,Super Store - Bengaluru Jayanagar 4th Block ES71,bengaluru,12.937739,77.580986,,bengaluru,label,27.87,13.082,77.7913,3,59,220,52882,17627,stretched
darkstore,31547,Super Store - Mumbai Kopar Khairane ES49,mumbai,19.096329,73.011635,,mumbai,label,16.01,19.0513,73.1563,3,13,189,9344,3115,concentrated
darkstore,31552,Super Store - Gurgaon Sector 102 ES67,gurgaon,28.485443,76.9707,,gurgaon,label,6.18,28.4595,77.0266,1,7,87,898,898,concentrated
darkstore,31588,Super Store - Jaipur Jhotwara ES24,jaipur,26.93905,75.75935,,jaipur,label,10.87,27.032,75.7932,2,11,77,28186,14093,proportional
darkstore,31589,Super Store - Delhi Uttam Nagar ES59,delhi,28.626524,77.053635,,noida,city-majority,34.46,28.5355,77.391,1,25,317,2527,2527,concentrated
darkstore,31592,Super Store - Hyderabad Vijay Nagar ES35,hyderabad,17.3835,78.4571,,hyderabad,label,3.15,17.385,78.4867,3,100,131,39128,13042,proportional
darkstore,31606,Super Store - Delhi Hauz Khas ES106,delhi,28.548515,77.199684,,noida,city-majority,18.74,28.5355,77.391,1,25,317,2527,2527,concentrated
darkstore,31642,Super Store - Delhi Basant Gaon ES154,delhi,28.5616,77.165764,,noida,city-majority,22.19,28.5355,77.391,1,25,317,2527,2527,concentrated
darkstore,31645,Super Store - Delhi RK Puram Sector-12 ES117,delhi,28.570187,77.17055,,noida,city-majority,21.87,28.5355,77.391,1,25,317,2527,2527,concentrated
darkstore,31648,Super Store - Delhi Nand Nagari ES124,delhi,28.691177,77.32004,,noida,city-majority,18.64,28.5355,77.391,1,25,317,2527,2527,concentrated
darkstore,31654,Super Store - Mumbai Kandivali East ES50,mumbai,19.199675,72.87823,,mumbai,label,19.41,19.2433,73.0572,3,13,189,9344,3115,concentrated
darkstore,31661,Super Store - UPNCR Gr. Noida Beta 1 ES80,noida,28.486261,77.5169,,noida,label,13.47,28.5355,77.391,1,25,317,2527,2527,concentrated
darkstore,31664,Super Store - UPNCR Noida Sector 22 ES57,noida,28.590866,77.33873,,noida,label,8.0,28.5355,77.391,1,25,317,2527,2527,concentrated
darkstore,31669,Super Store - Chennai Velachery ES3,chennai,12.982075,80.24704,,chennai,label,11.48,13.0827,80.2707,3,13,98,33883,11294,proportional
darkstore,31675,Super Store - UPNCR Rani Laxmibai Nagar ES81,ghaziabad,28.621359,77.416954,,noida,city-majority,9.88,28.5355,77.391,1,25,317,2527,2527,concentrated
darkstore,31679,Super Store - Bengaluru Brookefield ES64,bengaluru,12.958266,77.717735,,bengaluru,label,15.9,13.082,77.7913,3,59,220,52882,17627,stretched
darkstore,31717,Super Store - Gurgaon Sector 47 ES63,gurgaon,28.421997,77.052505,,gurgaon,label,4.88,28.4595,77.0266,1,7,87,898,898,concentrated
darkstore,31719,Super Store - Gurgaon Nirvana Country ES44,gurgaon,28.409504,77.07735,,gurgaon,label,7.45,28.4595,77.0266,1,7,87,898,898,concentrated
darkstore,31755,Super Store - Chennai RK Salai ES8,chennai,13.0303335,80.25767,,chennai,label,5.99,13.0827,80.2707,3,13,98,33883,11294,proportional
darkstore,31757,Super Store - Chennai Mogappair ES9,chennai,13.091798,80.176056,,chennai,label,10.3,13.0827,80.2707,3,13,98,33883,11294,proportional
darkstore,31791,Super Store - Chennai Ashok Nagar ES10,chennai,13.032716,80.20054,,chennai,label,9.42,13.0827,80.2707,3,13,98,33883,11294,proportional
darkstore,31793,Super Store - Mumbai Mira Bhayandar 2 ES44,mira bhayandar,19.291666,72.85,,mumbai,city-nearest,22.4,19.2433,73.0572,3,13,189,9344,3115,concentrated
darkstore,31861,Super Store - Chennai Choolaimedu ES11,chennai,13.071669,80.211754,,chennai,label,6.5,13.0827,80.2707,3,13,98,33883,11294,proportional
darkstore,31862,Super Store - Chennai Mugalivakkam ES12,chennai,13.026019,80.1508,,chennai,label,14.44,13.0827,80.2707,3,13,98,33883,11294,proportional
darkstore,31931,Super Store - Lucknow Burlington ES32,lucknow,26.834402,80.952324,,lucknow,label,6.55,26.7875,80.9923,2,7,92,39582,19791,stretched
darkstore,31966,Super Store - Delhi Ashok Vihar Phase-2 ES111,delhi,28.671167,77.187,,noida,city-majority,24.98,28.5355,77.391,1,25,317,2527,2527,concentrated
darkstore,31967,Super Store - Gurgaon Ardee City ES77,gurgaon,28.43362,77.08623,,gurgaon,label,6.5,28.4595,77.0266,1,7,87,898,898,concentrated
darkstore,32002,Super Store - Kanpur Kidwai Nagar ES9,kanpur,26.427917,80.32039,,lucknow,city-nearest,71.57,26.7474,80.9452,2,7,92,39582,19791,stretched
darkstore,32036,Super Store - Delhi Rohini Sector 23 ES143,delhi,28.72452,77.072716,,noida,city-majority,37.51,28.5355,77.391,1,25,317,2527,2527,concentrated
darkstore,32038,Super Store - Delhi New Krishna Park ES163,delhi,28.629587,77.08447,,noida,city-majority,31.71,28.5355,77.391,1,25,317,2527,2527,concentrated
darkstore,32072,Super Store - Mumbai Lodha Palava ES51,mumbai,19.168825,73.0744,,mumbai,label,8.48,19.2433,73.0572,3,13,189,9344,3115,concentrated
darkstore,32254,Super Store - Pune Satara Road ES51,pune,18.4765,73.847336,,pune,label,22.69,18.6714,73.7836,2,24,119,19984,9992,proportional
darkstore,32288,Super Store - Hyderabad Marredpally ES52,hyderabad,17.4335,78.49043,,hyderabad,label,5.41,17.385,78.4867,3,100,131,39128,13042,proportional
darkstore,32360,Super Store - Pune Kothrud ES52,pune,18.484833,73.789,,pune,label,20.75,18.6714,73.7836,2,24,119,19984,9992,proportional
darkstore,32398,Super Store - Pune Bundgarden ES53,pune,18.528206,73.87255,,pune,label,18.48,18.6714,73.7836,2,24,119,19984,9992,proportional
darkstore,32502,Super Store - Hyderabad Erragada ES53,hyderabad,17.441833,78.42377,,hyderabad,label,9.19,17.385,78.4867,3,100,131,39128,13042,proportional
darkstore,32504,Super Store - Kolkata Trivoli Court ES72,kolkata,22.5381,88.3583,,kolkata,label,15.34,22.674,88.3325,3,11,121,18889,6296,proportional
darkstore,32571,Super Store - Greater Faridabad ES30,faridabad,28.407751,77.34349,,faridabad,label,2.52,28.4089,77.3178,1,7,53,10208,10208,proportional
darkstore,32573,Super Store - Chennai Thoraipakkam ES16,chennai,12.922,80.232666,,chennai,label,18.34,13.0827,80.2707,3,13,98,33883,11294,proportional
darkstore,32607,Super Store - Delhi Chattarpur ES181,chattarpur,28.48761,77.183754,,gurgaon,city-majority,15.68,28.4595,77.0266,1,7,87,898,898,concentrated
darkstore,32611,Super Store - UP-NCR E Noida Ace City ES87,noida,28.58208,77.429,,noida,label,6.37,28.5355,77.391,1,25,317,2527,2527,concentrated
darkstore,32647,Super Store - UPNCR E Noida Ithera ES86,noida,28.592178,77.44075,,noida,label,7.96,28.5355,77.391,1,25,317,2527,2527,concentrated
darkstore,32681,Super Store - Delhi Kishangarh ES182,kishangarh,28.52341,77.168686,,jaipur,city-majority,214.04,27.032,75.7932,2,11,77,28186,14093,proportional
darkstore,32748,Super Store - Delhi Chander Vihar ES180,delhi,28.589624,77.057495,,noida,city-majority,33.12,28.5355,77.391,1,25,317,2527,2527,concentrated
darkstore,32750,Super Store - UPNCR Crossings Republik ES218,ghaziabad,28.635677,77.458725,,noida,city-majority,12.95,28.5355,77.391,1,25,317,2527,2527,concentrated
darkstore,32783,Super Store - Mumbai Panvel ES55,panvel,19.013706,73.1153,,mumbai,city-nearest,6.0,19.0513,73.1563,3,13,189,9344,3115,concentrated
darkstore,32819,Super Store - Gurgaon Sector 53 ES92,gurgaon,28.44912,77.097595,,gurgaon,label,7.04,28.4595,77.0266,1,7,87,898,898,concentrated
darkstore,32853,Super Store Hyderabad Attapur ES54,hyderabad,17.350166,78.4071,,hyderabad,label,9.29,17.385,78.4867,3,100,131,39128,13042,proportional
darkstore,32889,Super Store Amritsar Shastri Nagar ES6,amritsar,31.653122,74.82645,,jammu,city-nearest,109.52,32.635,74.918,13,10,31,14483,1114,concentrated
darkstore,32925,Super Store Amritsar Mohan Nagar ES9,amritsar,31.61816,74.8769,,jammu,city-nearest,113.13,32.635,74.918,13,10,31,14483,1114,concentrated
darkstore,32959,Super Store Panchkula Sector 14 ES7,panchkula,30.686817,76.853455,,mohali,city-nearest,14.92,30.7028,76.6985,1,1,62,7121,7121,proportional
darkstore,32993,Super Store Punjab Kharar ES11,kharar,30.750607,76.661964,,mohali,city-nearest,6.36,30.7028,76.6985,1,1,62,7121,7121,proportional
darkstore,33027,Super Store Gurgaon Sector 10 ES91,gurgaon,28.425001,76.99704,,gurgaon,label,4.8,28.4595,77.0266,1,7,87,898,898,concentrated
darkstore,33063,Super Store Punjab Zirakpur ES5,zirakpur,30.655798,76.816475,,mohali,city-nearest,12.43,30.7028,76.6985,1,1,62,7121,7121,proportional
darkstore,33097,Super Store Bhopal Ecocity ES1,bhopal,23.161171,77.44431,,bhopal,label,11.45,23.2599,77.4126,1,2,28,8294,8294,proportional
darkstore,33099,Super Store UP-NCR Noida Sector 128 ES88,noida,28.517366,77.37336,,noida,label,2.65,28.5355,77.391,1,25,317,2527,2527,concentrated
darkstore,33101,Super Store Bhopal Hoshangabad ES2,bhopal,23.172333,77.455765,,bhopal,label,10.69,23.2599,77.4126,1,2,28,8294,8294,proportional
darkstore,33135,Super Store Hyderabad Uppal ES56,hyderabad,17.402216,78.57624,,hyderabad,label,9.69,17.385,78.4867,3,100,131,39128,13042,proportional
darkstore,33203,Super Store Indore Manik Bagh ES1,indore,22.68,75.84167,,indore,label,4.7,22.7196,75.8577,2,5,31,14771,7386,proportional
darkstore,33205,Super Store Indore Bhandari Marg ES2,indore,22.720476,75.8652,,indore,label,0.78,22.7196,75.8577,2,5,31,14771,7386,proportional
darkstore,33207,Super Store Lucknow Gomti Nagar ES40,lucknow,26.820168,81.01397,,lucknow,label,4.22,26.7875,80.9923,2,7,92,39582,19791,stretched
darkstore,33209,Super Store Jaipur Vidhyadhar ES29,jaipur,26.96147,75.77136,,jaipur,label,8.14,27.032,75.7932,2,11,77,28186,14093,proportional
darkstore,33243,Super Store Gurgaon Sector 84 ES100,gurgaon,28.401632,76.95245,,gurgaon,label,9.69,28.4595,77.0266,1,7,87,898,898,concentrated
darkstore,33277,Super Store Chennai Padur ES18,chennai,12.8220005,80.224335,,chennai,label,29.42,13.0827,80.2707,3,13,98,33883,11294,proportional
darkstore,33313,Super Store Mumbai Dahisar ES57,mumbai,19.24748,72.863464,,mumbai,label,20.34,19.2433,73.0572,3,13,189,9344,3115,concentrated
darkstore,33315,Super Store Gurgaon Chakkarpur ES90,gurgaon,28.46607,77.085014,,gurgaon,label,5.76,28.4595,77.0266,1,7,87,898,898,concentrated
darkstore,33317,Super Store Chennai Medavakkam ES17,chennai,12.902554,80.177666,,chennai,label,22.42,13.0827,80.2707,3,13,98,33883,11294,proportional
darkstore,33353,Super Store Delhi Sangam Vihar ES183,delhi,28.507504,77.23211,,noida,city-majority,15.83,28.5355,77.391,1,25,317,2527,2527,concentrated
darkstore,33389,Super Store Gurgaon Sushant Lok ES95,gurgaon,28.45459,77.07511,,gurgaon,label,4.77,28.4595,77.0266,1,7,87,898,898,concentrated
darkstore,33391,Super Store Delhi Geeta Colony ES185,delhi,28.653519,77.28536,,noida,city-majority,16.69,28.5355,77.391,1,25,317,2527,2527,concentrated
darkstore,33393,Super Store Gurgaon Sector 95 ES93,gurgaon,28.447742,76.95389,,gurgaon,label,7.23,28.4595,77.0266,1,7,87,898,898,concentrated
darkstore,33395,Super Store Gurgaon Sector 31 ES97,gurgaon,28.452082,77.05874,,gurgaon,label,3.25,28.4595,77.0266,1,7,87,898,898,concentrated
darkstore,33397,Super Store Gurgaon Udhyog Vihar ES98,gurgaon,28.493176,77.07872,,gurgaon,label,6.32,28.4595,77.0266,1,7,87,898,898,concentrated
darkstore,33401,Super Store Delhi Kalkaji ES184,delhi,28.53659,77.25293,,noida,city-majority,13.49,28.5355,77.391,1,25,317,2527,2527,concentrated
darkstore,33405,Super Store Bhopal Malviya Nagar ES4,bhopal,23.214,77.3891,,bhopal,label,5.64,23.2599,77.4126,1,2,28,8294,8294,proportional
darkstore,33407,Super Store Gurgaon Sector 90 ES101,gurgaon,28.4045,76.928665,,gurgaon,label,11.36,28.4595,77.0266,1,7,87,898,898,concentrated
darkstore,33409,Super Store Pune Infocity ES55,pune,18.48564,73.95336,,pune,label,27.33,18.6714,73.7836,2,24,119,19984,9992,proportional
darkstore,33411,Super Store UP-NCR Sector 51 ES95,delhi,28.574883,77.366974,,noida,city-majority,4.97,28.5355,77.391,1,25,317,2527,2527,concentrated
darkstore,33413,Super Store Dehradun Canal Road ES2,dehradun,30.37276,78.08526,,dehradun,label,8.07,30.3165,78.0322,1,43,47,6372,6372,proportional
darkstore,33415,Super Store Bengaluru Uttarahali ES85,bengaluru,12.909172,77.53735,,bengaluru,label,31.2,12.7159,77.746,3,59,220,52882,17627,stretched
darkstore,33417,Super Store UP-NCR Sector 49 ES97,delhi,28.558598,77.37729,,noida,city-majority,2.9,28.5355,77.391,1,25,317,2527,2527,concentrated
darkstore,33419,Super Store Faridabad Sector 76 ES29,faridabad,28.357128,77.369125,,faridabad,label,7.64,28.4089,77.3178,1,7,53,10208,10208,proportional
darkstore,33421,Super Store Delhi Pitampura ES197,delhi,28.69899,77.138725,,noida,city-majority,30.61,28.5355,77.391,1,25,317,2527,2527,concentrated
darkstore,33423,Super Store Indore Bicholi ES3,indore,22.728354,75.92857,,indore,label,7.33,22.7196,75.8577,2,5,31,14771,7386,proportional
darkstore,33425,Super Store Indore Mahalaxmi Nagar ES4,indore,22.78198,75.912155,,indore,label,8.9,22.7196,75.8577,2,5,31,14771,7386,proportional
darkstore,33427,Super Store Kanpur Kalyanpur ES11,kanpur,26.473295,80.255615,,lucknow,city-nearest,75.03,26.7474,80.9452,2,7,92,39582,19791,stretched
darkstore,33429,Super Store Chennai Adambakkam ES19,chennai,12.963667,80.19933,,chennai,label,15.33,13.0827,80.2707,3,13,98,33883,11294,proportional
darkstore,33431,Super Store Gurgaon Sector 62 ES94,gurgaon,28.392473,77.09635,,gurgaon,label,10.1,28.4595,77.0266,1,7,87,898,898,concentrated
darkstore,33433,Super Store Delhi New Okhla Phase 2 ES198,delhi,28.541204,77.27687,,noida,city-majority,11.17,28.5355,77.391,1,25,317,2527,2527,concentrated
darkstore,33503,Super Store Mumbai Ghatkopar ES61,mumbai,19.081455,72.907036,,mumbai,label,23.93,19.2433,73.0572,3,13,189,9344,3115,concentrated
darkstore,33507,Super Store Pune Hinjawadi Phase 2 ES57,pune,18.597313,73.69561,,pune,label,10.8,18.5655,73.5988,2,24,119,19984,9992,proportional
darkstore,33509,Super Store Bengaluru Thanisandra ES90,bengaluru,13.047081,77.63987,,bengaluru,label,16.86,13.082,77.7913,3,59,220,52882,17627,stretched
darkstore,33513,Super Store Hyderabad Somajiguda ES60,hyderabad,17.409168,78.47381,,hyderabad,label,3.02,17.385,78.4867,3,100,131,39128,13042,proportional
darkstore,33515,Super Store UPNCR Patel Nagar ES99,delhi,28.67058,77.41872,,noida,city-majority,15.26,28.5355,77.391,1,25,317,2527,2527,concentrated
darkstore,33525,Super Store Hyderabad Malkajgiri ES58,hyderabad,17.44881,78.54398,,hyderabad,label,9.34,17.385,78.4867,3,100,131,39128,13042,proportional
darkstore,33527,Super Store Jaipur Amarpali Nagar ES30,jaipur,26.881533,75.7045,,jaipur,label,11.96,26.8108,75.7953,2,11,77,28186,14093,proportional
darkstore,33529,Super Store Delhi Bindapur ES192,delhi,28.605043,77.07003,,noida,city-majority,32.28,28.5355,77.391,1,25,317,2527,2527,concentrated
darkstore,33531,Super Store Hyderabad Nagole ES62,hyderabad,17.350489,78.54925,,hyderabad,label,7.67,17.385,78.4867,3,100,131,39128,13042,proportional
darkstore,33535,Super Store Pune Manik Baug ES56,pune,18.458696,73.8124,,pune,label,23.85,18.6714,73.7836,2,24,119,19984,9992,proportional
darkstore,33537,Super Store Gurgaon Sector 64 ES105,gurgaon,28.373186,77.07516,,gurgaon,label,10.71,28.4595,77.0266,1,7,87,898,898,concentrated
darkstore,33539,Super Store UP-NCR Omega ES98,delhi,28.435942,77.54516,,noida,city-majority,18.7,28.5355,77.391,1,25,317,2527,2527,concentrated
darkstore,33541,Super Store Gurgaon Sector 103 ES103,gurgaon,28.49273,77.00104,,gurgaon,label,4.46,28.4595,77.0266,1,7,87,898,898,concentrated
darkstore,33543,Super Store Jaipur Pratap Nagar ES32,jaipur,26.791527,75.81721,,jaipur,label,3.05,26.8108,75.7953,2,11,77,28186,14093,proportional
darkstore,33545,Super Store UP-NCR Sector 2 ES100,delhi,28.577705,77.45138,,noida,city-majority,7.54,28.5355,77.391,1,25,317,2527,2527,concentrated
darkstore,33547,Super Store Kolkata New Bara Bazar ES79,kolkata,22.579842,88.35148,,kolkata,label,10.65,22.674,88.3325,3,11,121,18889,6296,proportional
darkstore,33626,Super Store Gurgaon Sector 33 ES104,gurgaon,28.421167,77.045334,,gurgaon,label,4.64,28.4595,77.0266,1,7,87,898,898,concentrated
darkstore,33628,Super Store Mumbai New Mira Bhayandar ES70,mira bhayandar,19.27723,72.87672,,mumbai,city-nearest,19.32,19.2433,73.0572,3,13,189,9344,3115,concentrated
darkstore,33664,Super Store Mumbai Upper Thane ES65,thane,19.208334,72.96667,,mumbai,city-nearest,10.27,19.2433,73.0572,3,13,189,9344,3115,concentrated
darkstore,33666,Super Store Bengaluru Kalyan Nagar ES93,bengaluru,13.015532,77.62708,,bengaluru,label,19.26,13.082,77.7913,3,59,220,52882,17627,stretched
darkstore,33668,Super Store Kolkata New Howrah ES78,howrah,22.594793,88.333496,,kolkata,city-nearest,8.81,22.674,88.3325,3,11,121,18889,6296,proportional
darkstore,33672,Super Store UP-NCR New Indirapuram ES103,indirapuram,28.638826,77.35119,,noida,city-nearest,12.13,28.5355,77.391,1,25,317,2527,2527,concentrated
darkstore,33674,Super Store Delhi Jamia Nagar ES200,delhi,28.551054,77.30022,,noida,city-majority,9.03,28.5355,77.391,1,25,317,2527,2527,concentrated
darkstore,33676,Super Store Lucknow New Vikas Nagar ES42,lucknow,26.912096,80.97754,,lucknow,label,13.93,26.7875,80.9923,2,7,92,39582,19791,stretched
darkstore,33680,Super Store Delhi New Neb Sarai ES203,delhi,28.509436,77.198,,noida,city-majority,19.08,28.5355,77.391,1,25,317,2527,2527,concentrated
darkstore,33682,Super Store Faridabad Sector 22 ES31,faridabad,28.349115,77.30543,,faridabad,label,6.76,28.4089,77.3178,1,7,53,10208,10208,proportional
darkstore,33684,Super Store Mumbai New Azad Nagar Andheri ES71,mumbai,19.137358,72.83438,,mumbai,label,26.2,19.2433,73.0572,3,13,189,9344,3115,concentrated
darkstore,33686,Super Store Ahmedabad New Bopal ES19,ahmedabad,23.024221,72.47195,,ahmedabad,label,21.29,22.9086,72.3062,1,38,118,38470,38470,stretched
darkstore,33720,Super Store Bengaluru Marathahalli ES88,bengaluru,12.950742,77.668335,,bengaluru,label,19.76,13.082,77.7913,3,59,220,52882,17627,stretched
darkstore,33722,Super Store Mumbai BKC Kalina ES66,mumbai,19.07234,72.86915,,mumbai,label,27.41,19.2433,73.0572,3,13,189,9344,3115,concentrated
darkstore,33724,Super Store Bengaluru Vijay Nagar ES92,bengaluru,12.959736,77.54724,,bengaluru,label,29.73,13.082,77.7913,3,59,220,52882,17627,stretched
darkstore,33758,Super Store Delhi Kirti Nagar ES199,delhi,28.654074,77.138725,,noida,city-majority,27.94,28.5355,77.391,1,25,317,2527,2527,concentrated
